temp,windspeed,rain,HomeTeam,AwayTeam,HTHG,HTAG,HS,AS,HST,AST,HC,HY,AY,HR,AR,League Year,ExpectedBetHomeWin,ExpectedBetDraw,ExpectedBetAwayWin,FinalResult,Goal_Difference,Home_Attack,Home_Midfield,Home_Defence,Home_Overall,Away_Attack,Away_Midfield,Away_Defence,Away_Overall
60.6,12.0,1,Tottenham,Burnley,1.0,0.0,21.0,8.0,8.0,1.0,8.0,3.0,2.0,0.0,0.0,2021,1.325,5.1875,9.0,2,1.0,83,81,78,81,77,75,76,76
60.6,12.0,1,Aston Villa,Crystal Palace,0.0,0.0,13.0,16.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,2021,2.0125,3.475,3.6125,1,0.0,79,78,79,78,77,76,75,76
60.6,12.0,1,Leeds,Brighton,0.0,1.0,19.0,16.0,5.0,6.0,8.0,3.0,2.0,0.0,0.0,2021,2.6375,3.4250000000000003,2.58,1,0.0,77,77,75,76,75,73,77,76
60.6,12.0,1,Watford,Leicester,1.0,2.0,13.0,13.0,5.0,7.0,7.0,0.0,1.0,0.0,0.0,2021,3.625,3.55,1.975,0,0.0,74,75,74,74,80,80,78,80
60.6,12.0,1,West Ham,Man City,2.0,0.0,6.0,31.0,2.0,8.0,4.0,3.0,1.0,0.0,0.0,2021,7.8125,5.0,1.3675,1,2.0,80,78,78,79,84,87,86,85
60.6,12.0,1,Wolves,Norwich,0.0,1.0,17.0,11.0,4.0,2.0,5.0,0.0,3.0,0.0,0.0,2021,1.4375,4.452500000000001,7.25,1,0.0,78,80,78,78,75,73,73,73
60.6,12.0,1,Everton,Brentford,2.0,1.0,10.0,18.0,5.0,7.0,5.0,0.0,3.0,2.0,0.0,2021,2.075,3.45,3.475,0,1.0,78,78,77,78,74,75,74,74
62.1,18.0,1,Newcastle,Arsenal,0.0,0.0,16.0,11.0,4.0,2.0,12.0,0.0,3.0,0.0,0.0,2021,4.1075,3.575,1.8575,2,0.0,78,77,77,77,77,80,77,80
66.7,15.5,0,Southampton,Liverpool,1.0,1.0,4.0,24.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,2021,7.8125,5.3125,1.3500000000000003,0,0.0,75,76,76,76,86,84,85,85
63.8,12.2,1,Everton,Crystal Palace,0.0,2.0,12.0,7.0,6.0,5.0,4.0,2.0,3.0,0.0,0.0,2021,1.92,3.375,4.157500000000001,2,0.0,78,78,77,78,77,76,75,76
63.8,12.2,1,Aston Villa,Burnley,0.0,1.0,22.0,10.0,9.0,5.0,13.0,0.0,1.0,0.0,1.0,2021,1.9949999999999999,3.45,3.675,1,0.0,79,78,79,78,77,75,76,76
63.8,12.2,1,Chelsea,Leicester,1.0,1.0,20.0,2.0,7.0,1.0,6.0,4.0,1.0,0.0,0.0,2021,1.365,4.8125,8.5,1,0.0,84,85,83,84,80,80,78,80
62.8,11.4,0,Arsenal,Everton,2.0,1.0,26.0,6.0,9.0,2.0,12.0,0.0,1.0,0.0,0.0,2021,1.355,4.875,8.5625,2,1.0,77,80,77,80,78,78,77,78
62.8,11.4,0,Brentford,Leeds,0.0,0.0,14.0,14.0,5.0,6.0,3.0,2.0,1.0,1.0,0.0,2021,2.4074999999999998,3.65,2.705,0,0.0,74,75,74,74,77,77,75,76
62.8,11.4,0,Brighton,West Ham,0.0,1.0,18.0,7.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,2021,2.3550000000000004,3.45,2.8874999999999997,2,0.0,75,73,77,76,80,78,78,79
62.8,11.4,0,Burnley,Newcastle,0.0,1.0,12.0,8.0,5.0,6.0,8.0,1.0,0.0,0.0,0.0,2021,2.2,3.3499999999999996,3.2375,0,0.0,77,75,76,76,78,77,77,77
62.8,11.4,0,Chelsea,Watford,1.0,0.0,19.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,2021,1.16,7.375,16.875,2,1.0,84,85,83,84,74,75,74,74
62.8,11.4,0,Crystal Palace,Man United,1.0,0.0,6.0,10.0,3.0,4.0,3.0,2.0,4.0,0.0,0.0,2021,3.0,3.525,2.2375,2,1.0,77,76,75,76,82,83,81,83
62.8,11.4,0,Leicester,Southampton,0.0,0.0,12.0,7.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,2021,1.8525,3.875,3.7874999999999996,2,0.0,80,80,78,80,75,76,76,76
62.8,11.4,0,Liverpool,Wolves,1.0,1.0,29.0,7.0,8.0,5.0,5.0,1.0,0.0,0.0,0.0,2021,1.145,7.8125,17.0,2,0.0,86,84,85,85,78,80,78,78
62.8,11.4,0,Man City,Aston Villa,0.0,1.0,24.0,4.0,5.0,2.0,13.0,0.0,1.0,0.0,0.0,2021,1.1524999999999999,7.625,17.25,2,0.0,84,87,86,85,79,78,79,78
62.8,11.4,0,Norwich,Tottenham,0.0,2.0,9.0,19.0,0.0,13.0,3.0,3.0,1.0,0.0,0.0,2021,10.5,6.25,1.24,0,0.0,75,73,73,73,83,81,78,81
66.5,11.6,0,Crystal Palace,Arsenal,0.0,1.0,10.0,10.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,2022,4.3825,3.525,1.8550000000000002,0,0.0,77,76,76,76,81,83,80,81
66.3,7.0,0,Fulham,Liverpool,1.0,0.0,9.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,2022,11.5,5.8125,1.2625000000000002,1,1.0,77,76,74,76,84,82,84,84
66.3,7.0,0,Bournemouth,Aston Villa,1.0,0.0,7.0,15.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,2022,3.75,3.375,2.0125,2,1.0,72,73,73,74,78,79,79,79
66.3,7.0,0,Leeds,Wolves,1.0,1.0,12.0,15.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,2022,2.275,3.3,3.1125000000000003,2,0.0,77,76,75,76,78,80,74,78
66.3,7.0,0,Newcastle,Nott'm Forest,0.0,0.0,23.0,5.0,10.0,0.0,11.0,0.0,3.0,0.0,0.0,2022,1.65,3.75,5.375,2,0.0,79,78,79,79,75,76,77,77
66.3,7.0,0,Tottenham,Southampton,2.0,1.0,18.0,10.0,8.0,2.0,10.0,3.0,0.0,0.0,0.0,2022,1.34,5.1875,8.5625,2,1.0,84,83,80,82,76,72,76,76
66.3,7.0,0,Everton,Chelsea,0.0,1.0,8.0,15.0,4.0,6.0,4.0,3.0,2.0,0.0,0.0,2022,5.6375,3.8125,1.6025,0,0.0,78,77,76,77,83,79,83,83
69.3,7.7,0,Leicester,Brentford,1.0,0.0,14.0,8.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,2022,1.9875,3.6125,3.55,1,1.0,82,80,76,79,76,75,74,75
69.3,7.7,0,Man United,Brighton,0.0,2.0,17.0,15.0,5.0,4.0,6.0,4.0,1.0,0.0,0.0,2022,1.5975000000000001,3.95,5.5,0,0.0,82,83,81,82,75,76,77,76
69.3,7.7,0,West Ham,Man City,0.0,1.0,6.0,14.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2022,8.3125,5.0,1.35,0,0.0,79,80,78,79,85,87,84,85
78.9,10.0,0,Aston Villa,Everton,1.0,0.0,12.0,15.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,2022,1.8,3.5,4.8125,2,1.0,78,79,79,79,78,77,76,77
78.9,10.0,0,Arsenal,Leicester,2.0,0.0,19.0,6.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0,2022,1.52,4.2825,5.8875,2,2.0,81,83,80,81,82,80,76,79
78.9,10.0,0,Brighton,Newcastle,0.0,0.0,13.0,4.0,7.0,1.0,7.0,2.0,3.0,0.0,0.0,2022,2.39,3.2074999999999996,3.05,1,0.0,75,76,77,76,79,78,79,79
78.9,10.0,0,Man City,Bournemouth,3.0,0.0,19.0,3.0,7.0,1.0,11.0,0.0,3.0,0.0,0.0,2022,1.06,12.375,33.75,2,3.0,85,87,84,85,72,73,73,74
78.9,10.0,0,Southampton,Leeds,0.0,0.0,14.0,13.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0,2022,2.25,3.4250000000000003,3.075,1,0.0,76,72,76,76,77,76,75,76
78.9,10.0,0,Wolves,Fulham,0.0,0.0,7.0,9.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,2022,2.325,3.25,3.125,1,0.0,78,80,74,78,77,76,74,76
78.9,10.0,0,Brentford,Man United,4.0,0.0,13.0,15.0,7.0,4.0,8.0,0.0,4.0,0.0,0.0,2022,3.7125,3.5,1.975,2,4.0,76,75,74,75,82,83,81,82
78.8,9.3,0,Nott'm Forest,West Ham,1.0,0.0,13.0,19.0,6.0,5.0,6.0,4.0,1.0,0.0,0.0,2022,4.15,3.55,1.855,2,1.0,75,76,77,77,79,80,78,79
78.8,9.3,0,Chelsea,Tottenham,1.0,0.0,16.0,10.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,2022,2.2375,3.3499999999999996,3.175,1,1.0,83,79,83,83,84,83,80,82
74.8,11.8,1,Liverpool,Crystal Palace,0.0,1.0,24.0,7.0,4.0,3.0,4.0,2.0,4.0,1.0,0.0,2022,1.1774999999999998,6.75,16.25,1,0.0,84,82,84,84,77,76,76,76
66.4,14.9,0,Tottenham,Wolves,0.0,0.0,11.0,20.0,4.0,3.0,8.0,2.0,2.0,0.0,0.0,2022,1.3925,4.7375,8.0625,2,0.0,84,83,80,82,78,80,74,78
66.4,14.9,0,Crystal Palace,Aston Villa,1.0,1.0,17.0,13.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,2022,2.4875,3.1950000000000003,2.8925,2,0.0,77,76,76,76,78,79,79,79
66.4,14.9,0,Everton,Nott'm Forest,0.0,0.0,19.0,14.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0,2022,1.91,3.4749999999999996,4.0,1,0.0,78,77,76,77,75,76,77,77
66.4,14.9,0,Fulham,Brentford,2.0,1.0,18.0,13.0,9.0,5.0,6.0,3.0,2.0,0.0,0.0,2022,2.4000000000000004,3.3499999999999996,2.9075,2,1.0,77,76,74,76,76,75,74,75
66.4,14.9,0,Leicester,Southampton,0.0,0.0,6.0,9.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,2022,1.8375000000000001,3.825,3.95,0,0.0,82,80,76,79,76,72,76,76
66.4,14.9,0,Bournemouth,Arsenal,0.0,2.0,6.0,14.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,2022,7.8125,4.5625,1.4049999999999998,0,0.0,72,73,73,74,81,83,80,81
66.7,9.6,0,Leeds,Chelsea,2.0,0.0,12.0,14.0,6.0,3.0,4.0,0.0,1.0,0.0,1.0,2022,5.6875,4.34,1.5375,2,2.0,77,76,75,76,83,79,83,83
66.7,9.6,0,West Ham,Brighton,0.0,1.0,13.0,11.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,2022,2.2625,3.3625,3.1,0,0.0,79,80,78,79,75,76,77,76
66.7,9.6,0,Newcastle,Man City,2.0,1.0,12.0,21.0,6.0,10.0,5.0,4.0,2.0,0.0,0.0,2022,8.25,4.95,1.355,1,1.0,79,78,79,79,85,87,84,85
66.0,10.2,0,Man United,Liverpool,1.0,0.0,12.0,17.0,4.0,5.0,6.0,3.0,1.0,0.0,0.0,2022,5.1375,4.315,1.58,2,1.0,82,83,81,82,84,82,84,84
67.6,9.3,0,Southampton,Man United,0.0,0.0,17.0,11.0,5.0,6.0,5.0,0.0,3.0,0.0,0.0,2022,4.2325,3.975,1.7825,0,0.0,76,72,76,76,82,83,81,82
67.6,9.3,0,Brentford,Everton,0.0,1.0,19.0,14.0,5.0,7.0,8.0,2.0,2.0,0.0,0.0,2022,2.0125,3.4000000000000004,3.7,1,0.0,76,75,74,75,78,77,76,77
67.6,9.3,0,Brighton,Leeds,0.0,0.0,13.0,10.0,4.0,2.0,5.0,2.0,3.0,0.0,0.0,2022,1.87,3.6750000000000003,3.825,2,0.0,75,76,77,76,77,76,75,76
67.6,9.3,0,Chelsea,Leicester,0.0,0.0,7.0,17.0,3.0,5.0,3.0,1.0,2.0,1.0,0.0,2022,1.4024999999999999,4.75,7.3125,2,0.0,83,79,83,83,82,80,76,79
67.6,9.3,0,Liverpool,Bournemouth,5.0,0.0,19.0,5.0,12.0,2.0,8.0,0.0,1.0,0.0,0.0,2022,1.09,10.125,26.25,2,5.0,84,82,84,84,72,73,73,74
67.6,9.3,0,Man City,Crystal Palace,0.0,2.0,18.0,2.0,5.0,2.0,6.0,1.0,2.0,0.0,0.0,2022,1.1749999999999998,7.1875,14.375,2,0.0,85,87,84,85,77,76,76,76
67.6,9.3,0,Arsenal,Fulham,0.0,0.0,22.0,11.0,8.0,3.0,9.0,2.0,3.0,0.0,0.0,2022,1.295,5.625,9.4375,2,0.0,81,83,80,81,77,76,74,76
66.7,11.8,0,Aston Villa,West Ham,0.0,0.0,9.0,7.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,2022,2.2375,3.4,3.1325000000000003,0,0.0,78,79,79,79,79,80,78,79
66.7,11.8,0,Wolves,Newcastle,1.0,0.0,10.0,21.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0,2022,2.6875,3.2199999999999998,2.6624999999999996,1,1.0,78,80,74,78,79,78,79,79
66.7,11.8,0,Nott'm Forest,Tottenham,0.0,1.0,17.0,18.0,1.0,7.0,6.0,6.0,1.0,0.0,0.0,2022,6.9375,4.425,1.4449999999999998,0,0.0,75,76,77,77,84,83,80,82
66.3,12.5,0,Crystal Palace,Brentford,0.0,0.0,13.0,9.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0,2022,2.075,3.375,3.6375,1,0.0,77,76,76,76,76,75,74,75
66.3,12.5,0,Fulham,Brighton,0.0,0.0,10.0,7.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,2022,3.1500000000000004,3.2750000000000004,2.32,2,0.0,77,76,74,76,75,76,77,76
66.3,12.5,0,Southampton,Chelsea,2.0,1.0,9.0,10.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,2022,5.25,4.0,1.6275,2,1.0,76,72,76,76,83,79,83,83
66.3,12.5,0,Leeds,Everton,0.0,1.0,14.0,7.0,5.0,2.0,10.0,3.0,3.0,0.0,0.0,2022,2.125,3.475,3.375,1,0.0,77,76,75,76,78,77,76,77
66.2,14.9,0,Arsenal,Aston Villa,1.0,0.0,22.0,4.0,9.0,3.0,10.0,2.0,3.0,0.0,0.0,2022,1.4375,4.45,6.875,2,1.0,81,83,80,81,78,79,79,79
66.2,14.9,0,Bournemouth,Wolves,0.0,0.0,5.0,17.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,2022,3.475,3.3,2.095,1,0.0,72,73,73,74,78,80,74,78
66.2,14.9,0,Man City,Nott'm Forest,3.0,0.0,17.0,8.0,9.0,1.0,10.0,0.0,1.0,0.0,0.0,2022,1.065,12.25,30.25,2,3.0,85,87,84,85,75,76,77,77
66.2,14.9,0,West Ham,Tottenham,0.0,1.0,14.0,13.0,4.0,4.0,3.0,2.0,5.0,0.0,0.0,2022,3.5749999999999997,3.625,1.95,1,0.0,79,80,78,79,84,83,80,82
66.2,14.9,0,Liverpool,Newcastle,0.0,1.0,23.0,5.0,6.0,2.0,13.0,0.0,2.0,0.0,0.0,2022,1.3025,5.5,9.625,2,0.0,84,82,84,84,79,78,79,79
67.1,12.8,0,Leicester,Man United,0.0,1.0,10.0,9.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,2022,3.375,3.6999999999999997,2.025,0,0.0,82,80,76,79,82,83,81,82
67.6,12.3,1,Everton,Liverpool,0.0,0.0,14.0,23.0,3.0,8.0,7.0,2.0,2.0,0.0,0.0,2022,7.6875,4.875,1.395,1,0.0,78,77,76,77,84,82,84,84
67.6,12.3,1,Brentford,Leeds,2.0,1.0,14.0,17.0,8.0,6.0,2.0,2.0,2.0,0.0,0.0,2022,2.1125,3.525,3.2625,2,1.0,76,75,74,75,77,76,75,76
67.6,12.3,1,Chelsea,West Ham,0.0,0.0,8.0,6.0,3.0,3.0,10.0,4.0,2.0,0.0,0.0,2022,1.5225,4.2749999999999995,5.8875,2,0.0,83,79,83,83,79,80,78,79
67.6,12.3,1,Newcastle,Crystal Palace,0.0,0.0,23.0,19.0,6.0,9.0,13.0,2.0,1.0,0.0,0.0,2022,2.0,3.4000000000000004,3.7375,1,0.0,79,78,79,79,77,76,76,76
67.6,12.3,1,Nott'm Forest,Bournemouth,2.0,0.0,11.0,8.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,2022,1.975,3.4000000000000004,3.8249999999999997,0,2.0,75,76,77,77,72,73,73,74
67.6,12.3,1,Tottenham,Fulham,1.0,0.0,23.0,9.0,10.0,3.0,10.0,3.0,4.0,0.0,0.0,2022,1.4725,4.4575,6.4375,2,1.0,84,83,80,82,77,76,74,76
67.6,12.3,1,Wolves,Southampton,1.0,0.0,7.0,12.0,2.0,1.0,5.0,4.0,2.0,0.0,0.0,2022,2.175,3.3625,3.2750000000000004,2,1.0,78,80,74,78,76,72,76,76
67.6,12.3,1,Aston Villa,Man City,0.0,0.0,3.0,13.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2022,8.5,5.3125,1.325,1,0.0,78,79,79,79,85,87,84,85
68.2,12.1,0,Brighton,Leicester,2.0,2.0,23.0,6.0,11.0,4.0,10.0,1.0,1.0,0.0,0.0,2022,1.835,3.5,4.35,2,0.0,75,76,77,76,82,80,76,79
68.2,12.1,0,Man United,Arsenal,1.0,0.0,10.0,16.0,6.0,3.0,2.0,3.0,3.0,0.0,0.0,2022,2.5125,3.5,2.6375,2,1.0,82,83,81,82,81,83,80,81
57.5,13.2,0,Aston Villa,Southampton,1.0,0.0,11.0,7.0,3.0,1.0,6.0,3.0,1.0,0.0,0.0,2022,2.0625,3.475,3.5,2,1.0,78,79,79,79,76,72,76,76
57.5,13.2,0,Nott'm Forest,Fulham,1.0,0.0,11.0,15.0,3.0,7.0,2.0,2.0,4.0,0.0,0.0,2022,2.7375,3.3499999999999996,2.5425,0,1.0,75,76,77,77,77,76,74,76
55.1,12.8,0,Wolves,Man City,0.0,2.0,6.0,16.0,1.0,7.0,5.0,2.0,1.0,1.0,0.0,2022,9.375,5.25,1.3150000000000002,0,0.0,78,80,74,78,85,87,84,85
55.1,12.8,0,Newcastle,Bournemouth,0.0,0.0,20.0,10.0,7.0,3.0,8.0,2.0,2.0,0.0,0.0,2022,1.435,4.3149999999999995,7.4375,1,0.0,79,78,79,79,72,73,73,74
55.1,12.8,0,Tottenham,Leicester,2.0,2.0,16.0,19.0,11.0,7.0,6.0,1.0,2.0,0.0,0.0,2022,1.4575,4.5,6.625,2,0.0,84,83,80,82,82,80,76,79
57.2,12.6,0,Brentford,Arsenal,0.0,2.0,5.0,13.0,2.0,7.0,3.0,0.0,2.0,0.0,0.0,2022,4.2325,3.7874999999999996,1.7875,0,0.0,76,75,74,75,81,83,80,81
57.2,12.6,0,Everton,West Ham,0.0,0.0,7.0,14.0,2.0,4.0,5.0,3.0,1.0,0.0,0.0,2022,2.92,3.25,2.4425,2,0.0,78,77,76,77,79,80,78,79
60.1,16.4,1,Arsenal,Tottenham,1.0,1.0,22.0,7.0,9.0,3.0,5.0,2.0,1.0,0.0,1.0,2022,2.0374999999999996,3.6374999999999997,3.425,2,0.0,81,83,80,81,84,83,80,82
60.1,16.4,1,Bournemouth,Brentford,0.0,0.0,7.0,13.0,1.0,4.0,7.0,1.0,2.0,0.0,0.0,2022,3.3,3.375,2.1625,1,0.0,72,73,73,74,76,75,74,75
60.1,16.4,1,Crystal Palace,Chelsea,1.0,1.0,7.0,13.0,3.0,3.0,5.0,1.0,3.0,0.0,0.0,2022,4.2,3.5500000000000003,1.8399999999999999,0,0.0,77,76,76,76,83,79,83,83
60.1,16.4,1,Fulham,Newcastle,0.0,3.0,3.0,19.0,1.0,10.0,1.0,2.0,0.0,1.0,0.0,2022,3.0,3.3499999999999996,2.33,0,0.0,77,76,74,76,79,78,79,79
60.1,16.4,1,Liverpool,Brighton,1.0,2.0,15.0,6.0,7.0,6.0,9.0,1.0,1.0,0.0,0.0,2022,1.3425,5.125,8.25,1,0.0,84,82,84,84,75,76,77,76
60.1,16.4,1,Southampton,Everton,0.0,0.0,22.0,12.0,6.0,5.0,7.0,2.0,2.0,0.0,0.0,2022,2.1374999999999997,3.3499999999999996,3.35,0,0.0,76,72,76,76,78,77,76,77
60.1,16.4,1,West Ham,Wolves,1.0,0.0,18.0,15.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2022,1.925,3.425,4.125,2,1.0,79,80,78,79,78,80,74,78
59.1,9.5,0,Man City,Man United,4.0,0.0,22.0,12.0,10.0,8.0,5.0,0.0,3.0,0.0,0.0,2022,1.325,5.4375,8.1875,2,4.0,85,87,84,85,82,83,81,82
59.1,9.5,0,Leeds,Aston Villa,0.0,0.0,9.0,19.0,1.0,7.0,2.0,3.0,2.0,1.0,0.0,2022,2.33,3.4,2.9425,1,0.0,77,76,75,76,78,79,79,79
55.5,9.5,0,Leicester,Nott'm Forest,3.0,0.0,17.0,10.0,7.0,3.0,6.0,2.0,4.0,0.0,0.0,2022,1.7275,3.9000000000000004,4.4325,2,3.0,82,80,76,79,75,76,77,77
52.9,9.4,1,Bournemouth,Leicester,0.0,1.0,10.0,9.0,4.0,5.0,7.0,1.0,2.0,0.0,0.0,2022,3.475,3.5,2.0374999999999996,2,0.0,72,73,73,74,82,80,76,79
52.9,9.4,1,Chelsea,Wolves,1.0,0.0,20.0,8.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,2022,1.3875,4.5625,8.3125,2,1.0,83,79,83,83,78,80,74,78
52.9,9.4,1,Man City,Southampton,2.0,0.0,21.0,5.0,8.0,0.0,9.0,0.0,1.0,0.0,0.0,2022,1.1025,9.875,20.75,2,2.0,85,87,84,85,76,72,76,76
52.9,9.4,1,Newcastle,Brentford,2.0,0.0,16.0,6.0,6.0,3.0,9.0,0.0,1.0,0.0,0.0,2022,1.7850000000000001,3.7625,4.282500000000001,2,2.0,79,78,79,79,76,75,74,75
52.9,9.4,1,Brighton,Tottenham,0.0,1.0,14.0,8.0,4.0,3.0,6.0,1.0,2.0,0.0,0.0,2022,2.7124999999999995,3.4000000000000004,2.5,0,0.0,75,76,77,76,84,83,80,82
53.5,12.0,0,Crystal Palace,Leeds,1.0,1.0,13.0,10.0,5.0,4.0,5.0,3.0,3.0,0.0,0.0,2022,2.025,3.525,3.525,2,0.0,77,76,76,76,77,76,75,76
53.5,12.0,0,West Ham,Fulham,1.0,1.0,17.0,8.0,8.0,2.0,4.0,1.0,3.0,0.0,0.0,2022,1.7374999999999998,3.7625,4.5625,2,0.0,79,80,78,79,77,76,74,76
53.5,12.0,0,Arsenal,Liverpool,2.0,1.0,11.0,8.0,7.0,3.0,4.0,1.0,2.0,0.0,0.0,2022,2.5,3.625,2.58,2,1.0,81,83,80,81,84,82,84,84
53.5,12.0,0,Everton,Man United,1.0,2.0,11.0,12.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,2022,3.525,3.475,2.05,0,0.0,78,77,76,77,82,83,81,82
55.2,11.6,1,Nott'm Forest,Aston Villa,1.0,1.0,6.0,12.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,2022,3.3375,3.3375,2.1750000000000003,1,0.0,75,76,77,77,78,79,79,79
55.7,9.6,1,Brentford,Brighton,1.0,0.0,7.0,21.0,3.0,7.0,2.0,3.0,1.0,0.0,0.0,2022,3.1,3.3375000000000004,2.275,2,1.0,76,75,74,75,75,76,77,76
55.0,17.7,1,Leicester,Crystal Palace,0.0,0.0,14.0,8.0,5.0,1.0,9.0,2.0,2.0,0.0,0.0,2022,2.2625,3.4000000000000004,3.1,1,0.0,82,80,76,79,77,76,76,76
55.0,17.7,1,Fulham,Bournemouth,1.0,2.0,19.0,10.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,2022,1.8575,3.6375,4.05,1,0.0,77,76,74,76,72,73,73,74
55.0,17.7,1,Wolves,Nott'm Forest,0.0,0.0,9.0,10.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2022,1.6875,3.7125,5.0625,2,0.0,78,80,74,78,75,76,77,77
55.0,17.7,1,Tottenham,Everton,0.0,0.0,21.0,4.0,7.0,0.0,7.0,1.0,4.0,0.0,0.0,2022,1.475,4.325,6.6875,2,0.0,84,83,80,82,78,77,76,77
57.4,12.4,1,Aston Villa,Chelsea,0.0,1.0,18.0,8.0,7.0,4.0,7.0,0.0,3.0,0.0,0.0,2022,4.415,3.6625,1.7875,0,0.0,78,79,79,79,83,79,83,83
57.4,12.4,1,Leeds,Arsenal,0.0,1.0,16.0,9.0,4.0,4.0,6.0,0.0,2.0,0.0,0.0,2022,5.6875,4.25,1.55,0,0.0,77,76,75,76,81,83,80,81
57.4,12.4,1,Man United,Newcastle,0.0,0.0,15.0,9.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,2022,1.9625000000000001,3.6999999999999997,3.55,1,0.0,82,83,81,82,79,78,79,79
57.4,12.4,1,Southampton,West Ham,1.0,0.0,10.0,25.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,2022,2.895,3.3499999999999996,2.3899999999999997,1,1.0,76,72,76,76,79,80,78,79
57.4,12.4,1,Liverpool,Man City,0.0,0.0,13.0,16.0,2.0,6.0,5.0,3.0,1.0,0.0,0.0,2022,3.6,3.95,1.8875,2,0.0,84,82,84,84,85,87,84,85
54.8,8.2,0,Brighton,Nott'm Forest,0.0,0.0,19.0,3.0,7.0,0.0,9.0,3.0,1.0,0.0,0.0,2022,1.3924999999999998,4.65,7.75,1,0.0,75,76,77,76,75,76,77,77
54.8,8.2,0,Crystal Palace,Wolves,0.0,1.0,14.0,10.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,2022,2.25,3.1,3.375,2,0.0,77,76,76,76,78,80,74,78
58.3,16.4,0,Bournemouth,Southampton,0.0,1.0,15.0,9.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,2022,2.6624999999999996,3.2625,2.6125,0,0.0,72,73,73,74,76,72,76,76
58.3,16.4,0,Brentford,Chelsea,0.0,0.0,8.0,14.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,2022,4.7125,3.7625,1.715,1,0.0,76,75,74,75,83,79,83,83
58.3,16.4,0,Liverpool,West Ham,1.0,0.0,22.0,8.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,2022,1.4100000000000001,4.825,7.0,2,1.0,84,82,84,84,79,80,78,79
58.3,16.4,0,Newcastle,Everton,1.0,0.0,16.0,1.0,4.0,0.0,8.0,2.0,4.0,0.0,0.0,2022,1.62,3.8499999999999996,5.375,2,1.0,79,78,79,79,78,77,76,77
58.3,16.4,0,Man United,Tottenham,0.0,0.0,28.0,9.0,10.0,2.0,8.0,1.0,0.0,0.0,0.0,2022,2.395,3.5,2.7750000000000004,2,0.0,82,83,81,82,84,83,80,82
59.1,8.9,1,Fulham,Aston Villa,1.0,0.0,18.0,12.0,8.0,6.0,9.0,0.0,2.0,0.0,1.0,2022,2.8375000000000004,3.3499999999999996,2.4625000000000004,2,1.0,77,76,74,76,78,79,79,79
59.1,8.9,1,Leicester,Leeds,2.0,0.0,5.0,14.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2022,2.2625,3.525,2.9625,2,2.0,82,80,76,79,77,76,75,76
59.6,12.3,1,Nott'm Forest,Liverpool,0.0,0.0,10.0,15.0,7.0,7.0,2.0,2.0,1.0,0.0,0.0,2022,11.125,6.0125,1.2449999999999999,2,0.0,75,76,77,77,84,82,84,84
59.6,12.3,1,Everton,Crystal Palace,1.0,0.0,9.0,9.0,6.0,2.0,3.0,3.0,4.0,0.0,0.0,2022,2.5125,3.1750000000000003,2.9050000000000002,2,1.0,78,77,76,77,77,76,76,76
